f,algorithm_name,seed,best_y,best_y_among_all,worst_y_among_all,algorithm_rank,budget
18_38,DE,550.0,1003.5903284795213,1000.8226860132227,1003.5903284795213,1.0,10
18_38,ES,550.0,1001.2531155618483,1000.8226860132227,1003.5903284795213,0.09906417799633652,10
18_38,GA,550.0,1001.7788552639346,1000.8226860132227,1003.5903284795213,0.24885885830545604,10
18_38,PSO,550.0,1001.7149843967559,1000.8226860132227,1003.5903284795213,0.1511856664417467,10
18_39,DE,550.0,43.24777888689721,40.36845098190596,43.24777888689721,1.0,10
18_39,ES,550.0,40.98509867329179,40.36845098190596,43.24777888689721,0.21783632009526654,10
18_39,GA,550.0,41.10097753698399,40.36845098190596,43.24777888689721,0.2543836028166393,10
18_39,PSO,550.0,40.510111411034885,40.36845098190596,43.24777888689721,0.08914830119792445,10
18_4,DE,550.0,40.08675553477297,37.89842389022314,40.16023433853982,1.0,10
18_4,ES,550.0,38.46005594673267,37.89842389022314,40.16023433853982,0.07607617684678457,10
18_4,GA,550.0,38.54499148146064,37.89842389022314,40.16023433853982,0.2667675059541234,10
18_4,PSO,550.0,38.65565693217262,37.89842389022314,40.16023433853982,0.13667143959314212,10
18_40,DE,550.0,-118.56286390379728,-120.31249897335485,-116.6958729532592,0.603678264027247,10
18_40,ES,550.0,-120.24513107643651,-120.31249897335485,-116.6958729532592,0.0,10
18_40,GA,550.0,-119.23527901734424,-120.31249897335485,-116.6958729532592,0.3258279860502667,10
18_40,PSO,550.0,-118.2801252103895,-120.31249897335485,-116.6958729532592,0.5352679313037851,10
18_41,DE,550.0,118.87801105729798,117.0545184689112,118.87801105729798,1.0,10
18_41,ES,550.0,117.49215752009351,117.0545184689112,118.87801105729798,0.11621259846508096,10
18_41,GA,550.0,118.04979961822372,117.0545184689112,118.87801105729798,0.500026904615704,10
18_41,PSO,550.0,118.11868398511868,117.0545184689112,118.87801105729798,0.43561706104453063,10
18_42,DE,550.0,-997.4653288741674,-999.3307820853352,-997.1449379663262,1.0,10
18_42,ES,550.0,-998.9478682742138,-999.3307820853352,-997.1449379663262,0.0964733165202064,10
18_42,GA,550.0,-998.5520480806697,-999.3307820853352,-997.1449379663262,0.3077983912252369,10
18_42,PSO,550.0,-999.2132700854324,-999.3307820853352,-997.1449379663262,0.016018424391466654,10
18_43,DE,550.0,-88.77271864293138,-91.29713947093293,-88.46690376731263,1.0,10
18_43,ES,550.0,-90.89983995413021,-91.29713947093293,-88.46690376731263,0.0585656368112838,10
18_43,GA,550.0,-90.10004291079811,-91.29713947093293,-88.46690376731263,0.45890885992374775,10
18_43,PSO,550.0,-90.72780864382274,-91.29713947093293,-88.46690376731263,0.2933348994443105,10
18_44,DE,550.0,152.37916067838074,149.48796227168117,152.60553248031027,1.0,10
18_44,ES,550.0,149.80410496837692,149.48796227168117,152.60553248031027,0.0050152976200169026,10
18_44,GA,550.0,150.07527703831914,149.48796227168117,152.60553248031027,0.17464084575674796,10
18_44,PSO,550.0,151.25837996896516,149.48796227168117,152.60553248031027,0.46014371129507103,10
18_45,DE,550.0,-145.9187091798359,-147.42986804980092,-145.5789793727729,0.9933016810984705,10
18_45,ES,550.0,-146.9852936095693,-147.42986804980092,-145.5789793727729,0.12262018707821298,10
18_45,GA,550.0,-146.45738975458363,-147.42986804980092,-145.5789793727729,0.647307676959766,10
18_45,PSO,550.0,-147.27837798870695,-147.42986804980092,-145.5789793727729,0.10988139632088444,10
18_46,DE,550.0,19.52137820984762,17.74931326715531,19.75720448317643,1.0,10
18_46,ES,550.0,18.294829820483358,17.74931326715531,19.75720448317643,0.21965330659205895,10
18_46,GA,550.0,18.306153797615146,17.74931326715531,19.75720448317643,0.2597579042275966,10
18_46,PSO,550.0,17.74931326715531,17.74931326715531,19.75720448317643,0.0,10
18_47,DE,550.0,-216.8432896269448,-219.26502212046688,-216.8432896269448,1.0,10
18_47,ES,550.0,-219.078720591541,-219.26502212046688,-216.8432896269448,0.15352685920755638,10
18_47,GA,550.0,-218.62217257468234,-219.26502212046688,-216.8432896269448,0.3595530065584541,10
18_47,PSO,550.0,-219.2021829699081,-219.26502212046688,-216.8432896269448,0.0,10
18_48,DE,550.0,-16.95097743979571,-19.688260785738073,-16.95097743979571,1.0,10
18_48,ES,550.0,-19.267536736133735,-19.688260785738073,-16.95097743979571,0.0,10
18_48,GA,550.0,-19.310917118975958,-19.688260785738073,-16.95097743979571,0.23475100129085355,10
18_48,PSO,550.0,-18.97721036493301,-19.688260785738073,-16.95097743979571,0.2882850137711314,10
18_49,DE,550.0,64.91741767502126,61.47759393529901,64.91741767502126,1.0,10
18_49,ES,550.0,61.832473786043245,61.47759393529901,64.91741767502126,0.15405886655925638,10
18_49,GA,550.0,62.39562328002005,61.47759393529901,64.91741767502126,0.18768150959574587,10
18_49,PSO,550.0,62.05997179903778,61.47759393529901,64.91741767502126,0.11264340510223532,10
18_5,DE,550.0,-144.352576489115,-147.1243800404331,-144.352576489115,1.0,10
18_5,ES,550.0,-146.3648904790755,-147.1243800404331,-144.352576489115,0.24443711875029817,10
18_5,GA,550.0,-146.44728858598597,-147.1243800404331,-144.352576489115,0.22867764232410245,10
18_5,PSO,550.0,-146.31308482298317,-147.1243800404331,-144.352576489115,0.19524597426853452,10
18_50,DE,550.0,-614.8770597374356,-616.8707838923302,-614.8770597374356,1.0,10
18_50,ES,550.0,-616.2374130122639,-616.8707838923302,-614.8770597374356,0.15777103746080035,10
18_50,GA,550.0,-615.8261182867816,-616.8707838923302,-614.8770597374356,0.27288221816518066,10
18_50,PSO,550.0,-616.2067433960585,-616.8707838923302,-614.8770597374356,0.18306728276770762,10
18_51,DE,550.0,-2.7086833238720134,-5.510479610015936,-2.4972079625623103,1.0,10
18_51,ES,550.0,-5.082942907599234,-5.510479610015936,-2.4972079625623103,0.16268355966381434,10
18_51,GA,550.0,-4.894650107668556,-5.510479610015936,-2.4972079625623103,0.26476331314526536,10
18_51,PSO,550.0,-5.410295839112397,-5.510479610015936,-2.4972079625623103,0.0,10
18_52,DE,550.0,246.82621640858548,243.77918628276439,246.95878531813435,1.0,10
18_52,ES,550.0,243.99746148049266,243.77918628276439,246.95878531813435,0.0,10
18_52,GA,550.0,244.69805902953937,243.77918628276439,246.95878531813435,0.4591345554464435,10
18_52,PSO,550.0,244.9735378133202,243.77918628276439,246.95878531813435,0.30599110114702044,10
18_53,DE,550.0,-140.4385878071454,-142.76275329925448,-140.20049123975502,1.0,10
18_53,ES,550.0,-142.0013368432023,-142.76275329925448,-140.20049123975502,0.2382062146182788,10
18_53,GA,550.0,-141.95749195895155,-142.76275329925448,-140.20049123975502,0.2056045330033159,10
18_53,PSO,550.0,-142.54572964457017,-142.76275329925448,-140.20049123975502,0.06169478842760851,10
18_54,DE,550.0,45.44989230995117,43.50619122995559,45.7817494094961,1.0,10
18_54,ES,550.0,43.87827928961924,43.50619122995559,45.7817494094961,0.14064155659205085,10
18_54,GA,550.0,44.62683808582021,43.50619122995559,45.7817494094961,0.32576677261523374,10
18_54,PSO,550.0,43.671979535196655,43.50619122995559,45.7817494094961,0.0,10
18_55,DE,550.0,631.6756100590108,629.3003277164731,631.8150697517069,1.0,10
18_55,ES,550.0,629.7742129911148,629.3003277164731,631.8150697517069,0.11113257210396964,10
18_55,GA,550.0,631.1938262964306,629.3003277164731,631.8150697517069,0.7467900623094961,10
18_55,PSO,550.0,629.3925926616178,629.3003277164731,631.8150697517069,0.019071987133939095,10
18_56,DE,550.0,-68.66320862600605,-70.67027964998854,-68.66320862600605,0.9323641254128328,10
18_56,ES,550.0,-70.3799249085305,-70.67027964998854,-68.66320862600605,0.0707835234218617,10
18_56,GA,550.0,-70.09538584558592,-70.67027964998854,-68.66320862600605,0.22542996016021336,10
18_56,PSO,550.0,-69.91013958345246,-70.67027964998854,-68.66320862600605,0.3146807372632024,10
18_57,DE,550.0,23.112260695171642,20.428173718124825,23.67117254796124,1.0,10
18_57,ES,550.0,20.952484010546776,20.428173718124825,23.67117254796124,0.16987894811495652,10
18_57,GA,550.0,21.224952582432977,20.428173718124825,23.67117254796124,0.2397556998642344,10
18_57,PSO,550.0,20.922506859986477,20.428173718124825,23.67117254796124,0.20845887510154007,10
18_58,DE,550.0,2.809217331943612,1.1836611678508295,2.9004896621774865,1.0,10
18_58,ES,550.0,1.4888756785533377,1.1836611678508295,2.9004896621774865,0.010235916904674725,10
18_58,GA,550.0,2.233851787565219,1.1836611678508295,2.9004896621774865,0.5305791119222646,10
18_58,PSO,550.0,1.6701167740300658,1.1836611678508295,2.9004896621774865,0.13693054569516513,10
18_59,DE,550.0,-860.9884485284358,-862.699170220415,-860.0276363185742,0.7437034189316343,10
18_59,ES,550.0,-862.6758632807948,-862.699170220415,-860.0276363185742,0.0,10
18_59,GA,550.0,-861.5225432698113,-862.699170220415,-860.0276363185742,0.35864513447217466,10
18_59,PSO,550.0,-861.6566830224303,-862.699170220415,-860.0276363185742,0.22552871916318032,10
18_6,DE,550.0,-217.06763536860117,-220.98888526490066,-217.06763536860117,1.0,10
18_6,ES,550.0,-220.88211143678248,-220.98888526490066,-217.06763536860117,0.0,10
18_6,GA,550.0,-220.07668448775956,-220.98888526490066,-217.06763536860117,0.42776864184863783,10
18_6,PSO,550.0,-220.40975568983686,-220.98888526490066,-217.06763536860117,0.19127017488247586,10
18_60,DE,550.0,134.89043168872666,132.5144380490571,134.89043168872666,1.0,10
18_60,ES,550.0,133.10116966494826,132.5144380490571,134.89043168872666,0.25922856430663166,10
18_60,GA,550.0,133.2136687315337,132.5144380490571,134.89043168872666,0.31053884083492844,10
18_60,PSO,550.0,132.7260192611718,132.5144380490571,134.89043168872666,0.04222105683146086,10
18_61,DE,550.0,220.8553234443076,218.8332340372688,221.8752734296623,0.9531176864600357,10
18_61,ES,550.0,219.19366333784097,218.8332340372688,221.8752734296623,0.0,10
18_61,GA,550.0,220.28575879559617,218.8332340372688,221.8752734296623,0.42306558729051363,10
18_61,PSO,550.0,220.00424173310756,218.8332340372688,221.8752734296623,0.33201218891014384,10
18_62,DE,550.0,196.7564696622167,195.3808440276028,196.82308590573064,0.9807329987172895,10
18_62,ES,550.0,195.66885354439455,195.3808440276028,196.82308590573064,0.25186509881381824,10
18_62,GA,550.0,195.96188459236262,195.3808440276028,196.82308590573064,0.40440080278024326,10
18_62,PSO,550.0,195.53091790068856,195.3808440276028,196.82308590573064,0.01502189575448521,10
18_63,DE,550.0,-91.66112305480993,-93.72705086501418,-91.44556690309854,1.0,10
18_63,ES,550.0,-93.16041021029326,-93.72705086501418,-91.44556690309854,0.023724893374922812,10
18_63,GA,550.0,-92.85989647396403,-93.72705086501418,-91.44556690309854,0.2584662711518012,10
18_63,PSO,550.0,-93.03198717199106,-93.72705086501418,-91.44556690309854,0.13787870189827867,10
18_64,DE,550.0,-118.78934570852309,-120.56092820493464,-117.64036751387766,0.6527979081629325,10
18_64,ES,550.0,-120.41356922639227,-120.56092820493464,-117.64036751387766,0.042765733154025355,10
18_64,GA,550.0,-118.45431853863094,-120.56092820493464,-117.64036751387766,0.48150379900242635,10
18_64,PSO,550.0,-120.00239422214929,-120.56092820493464,-117.64036751387766,0.10789815200072975,10
18_65,DE,550.0,-997.5432983352459,-999.421023059238,-997.5432983352459,1.0,10
18_65,ES,550.0,-998.9466731902752,-999.421023059238,-997.5432983352459,0.10938645555437354,10
18_65,GA,550.0,-999.0935706289679,-999.421023059238,-997.5432983352459,0.04646139848509663,10
18_65,PSO,550.0,-999.0165733828886,-999.421023059238,-997.5432983352459,0.0078016268577392614,10
18_66,DE,550.0,-276.3200459152448,-278.1845787134067,-276.3200459152448,1.0,10
18_66,ES,550.0,-277.93314716524327,-278.1845787134067,-276.3200459152448,0.009490322842333206,10
18_66,GA,550.0,-277.31471185334806,-278.1845787134067,-276.3200459152448,0.4020296811871889,10
18_66,PSO,550.0,-277.79028734137535,-278.1845787134067,-276.3200459152448,0.17439937947001238,10
18_67,DE,550.0,-14.31948825795208,-15.970869647841653,-14.31948825795208,1.0,10
18_67,ES,550.0,-15.62465591045137,-15.970869647841653,-14.31948825795208,0.2860372952996223,10
18_67,GA,550.0,-15.485120529278074,-15.970869647841653,-14.31948825795208,0.2978129455175951,10
18_67,PSO,550.0,-15.814985245125722,-15.970869647841653,-14.31948825795208,0.036729871952313406,10
18_68,DE,550.0,-82.60732661063872,-85.11650495931033,-82.5796999805841,1.0,10
18_68,ES,550.0,-84.39536985809903,-85.11650495931033,-82.5796999805841,0.13102183180427845,10
18_68,GA,550.0,-84.26904045822334,-85.11650495931033,-82.5796999805841,0.24736503420693048,10
18_68,PSO,550.0,-84.21376220009267,-85.11650495931033,-82.5796999805841,0.2705072544972462,10
18_69,DE,550.0,52.41170748777796,50.20978607350772,52.553663422548254,1.0,10
18_69,ES,550.0,50.50367934311242,50.20978607350772,52.553663422548254,0.12236615170811393,10
18_69,GA,550.0,51.175390727190546,50.20978607350772,52.553663422548254,0.5076594237733064,10
18_69,PSO,550.0,50.42004634087226,50.20978607350772,52.553663422548254,0.03804569027067962,10
18_7,DE,550.0,122.96292488723697,120.56872672107225,123.39266930037269,1.0,10
18_7,ES,550.0,120.85667826305112,120.56872672107225,123.39266930037269,0.020325914906401944,10
18_7,GA,550.0,121.44909124334413,120.56872672107225,123.39266930037269,0.45798388579972305,10
18_7,PSO,550.0,120.93252087166586,120.56872672107225,123.39266930037269,0.035270208954311,10
18_70,DE,550.0,267.8587101825849,266.0632992841613,267.8587101825849,1.0,10
18_70,ES,550.0,266.4493544761741,266.0632992841613,267.8587101825849,0.12423575878445857,10
18_70,GA,550.0,266.6680308232591,266.0632992841613,267.8587101825849,0.3004353663251926,10
18_70,PSO,550.0,266.07436782975105,266.0632992841613,267.8587101825849,0.0,10
18_71,DE,550.0,484.579653921473,482.5831197148377,485.01570823259533,1.0,10
18_71,ES,550.0,482.91826737760664,482.5831197148377,485.01570823259533,0.1276249861999089,10
18_71,GA,550.0,482.904791013828,482.5831197148377,485.01570823259533,0.1738157415918533,10
18_71,PSO,550.0,483.3543491052684,482.5831197148377,485.01570823259533,0.1404450874062745,10
18_72,DE,550.0,-32.053249993960826,-35.74429402050591,-32.053249993960826,1.0,10
18_72,ES,550.0,-35.341606079618145,-35.74429402050591,-32.053249993960826,0.031491384834414465,10
18_72,GA,550.0,-34.14424997376834,-35.74429402050591,-32.053249993960826,0.32525919326956054,10
18_72,PSO,550.0,-35.026814485383454,-35.74429402050591,-32.053249993960826,0.2455969447631877,10
18_73,DE,550.0,42.64688451288537,40.11441765749247,42.64688451288537,1.0,10
18_73,ES,550.0,40.25397484774312,40.11441765749247,42.64688451288537,0.002989795090392903,10
18_73,GA,550.0,40.45705038300554,40.11441765749247,42.64688451288537,0.0410909919189644,10
18_73,PSO,550.0,40.84832473156635,40.11441765749247,42.64688451288537,0.2358880984767343,10
18_74,DE,550.0,-28.56488329988543,-31.154340531982477,-27.70375216557143,1.0,10
18_74,ES,550.0,-31.10376967310293,-31.154340531982477,-27.70375216557143,0.0,10
18_74,GA,550.0,-29.44600995956836,-31.154340531982477,-27.70375216557143,0.41275846132290683,10
18_74,PSO,550.0,-30.764832503919315,-31.154340531982477,-27.70375216557143,0.157278477601946,10
18_75,DE,550.0,370.85251741140223,368.97170457101345,371.21873836362636,1.0,10
18_75,ES,550.0,369.4615050984929,368.97170457101345,371.21873836362636,0.13932754032001035,10
18_75,GA,550.0,369.6357874677923,368.97170457101345,371.21873836362636,0.5621404956069381,10
18_75,PSO,550.0,369.7936251913071,368.97170457101345,371.21873836362636,0.2130743468676436,10
18_76,DE,550.0,49.63669913519169,48.292044333753424,49.83489180080187,1.0,10
18_76,ES,550.0,48.78147429223911,48.292044333753424,49.83489180080187,0.13453584756222248,10
18_76,GA,550.0,48.74785147043942,48.292044333753424,49.83489180080187,0.32173095385615813,10
18_76,PSO,550.0,48.54513544215655,48.292044333753424,49.83489180080187,0.0004737312930196202,10
18_77,DE,550.0,-340.6568696224889,-342.37097695550517,-340.51265160271987,1.0,10
18_77,ES,550.0,-341.8837094039245,-342.37097695550517,-340.51265160271987,0.014138349263114055,10
18_77,GA,550.0,-342.2164511606595,-342.37097695550517,-340.51265160271987,0.0025815064707052416,10
18_77,PSO,550.0,-341.64237988031954,-342.37097695550517,-340.51265160271987,0.3667487522375463,10
18_78,DE,550.0,93.73632114194504,91.67783165039455,93.73632114194504,1.0,10
18_78,ES,550.0,91.98475976018304,91.67783165039455,93.73632114194504,0.10959716177867514,10
18_78,GA,550.0,92.67778261923382,91.67783165039455,93.73632114194504,0.3145875433474105,10
18_78,PSO,550.0,92.04884964009273,91.67783165039455,93.73632114194504,4.950939541228212e-05,10
18_79,DE,550.0,735.4990783731776,733.1803451235605,735.6250269118548,1.0,10
18_79,ES,550.0,733.583612104442,733.1803451235605,735.6250269118548,0.09966447756936012,10
18_79,GA,550.0,733.5596159013421,733.1803451235605,735.6250269118548,0.05086177711723483,10
18_79,PSO,550.0,733.5793868260271,733.1803451235605,735.6250269118548,0.18916152595964336,10
18_8,DE,550.0,73.12740311416333,70.9107965878263,73.17577405325002,1.0,10
18_8,ES,550.0,71.59948909621582,70.9107965878263,73.17577405325002,0.20886819369705517,10
18_8,GA,550.0,71.94382862083833,70.9107965878263,73.17577405325002,0.2761857675161092,10
18_8,PSO,550.0,71.43666510702236,70.9107965878263,73.17577405325002,0.12034845568182556,10
18_80,DE,550.0,38.0834421280326,36.20159322796356,38.24494869117247,1.0,10
18_80,ES,550.0,36.529044681804926,36.20159322796356,38.24494869117247,0.1111938975038263,10
18_80,GA,550.0,37.014670308719445,36.20159322796356,38.24494869117247,0.4481980214655902,10
18_80,PSO,550.0,36.685241977032135,36.20159322796356,38.24494869117247,0.12981173493518272,10
18_81,DE,550.0,-228.78489613055044,-231.63107348255116,-228.674264278386,1.0,10
18_81,ES,550.0,-231.25270923417003,-231.63107348255116,-228.674264278386,0.05251051616987641,10
18_81,GA,550.0,-230.61987549088798,-231.63107348255116,-228.674264278386,0.5061765653112547,10
18_81,PSO,550.0,-231.04759533643318,-231.63107348255116,-228.674264278386,0.2566968745681062,10
18_82,DE,550.0,142.6559793616656,140.16165245255402,142.6559793616656,1.0,10
18_82,ES,550.0,140.508318408692,140.16165245255402,142.6559793616656,0.16580375455806906,10
18_82,GA,550.0,141.04577023747925,140.16165245255402,142.6559793616656,0.23426967463087092,10
18_82,PSO,550.0,140.72050499446226,140.16165245255402,142.6559793616656,0.11284251445728528,10
18_83,DE,550.0,87.81792739185286,84.48099007434976,87.81792739185286,1.0,10
18_83,ES,550.0,84.70618397946865,84.48099007434976,87.81792739185286,0.06374787447439191,10
18_83,GA,550.0,85.27259773089835,84.48099007434976,87.81792739185286,0.22898265568438564,10
18_83,PSO,550.0,84.91210913364156,84.48099007434976,87.81792739185286,0.0,10
18_84,DE,550.0,-336.7735478689698,-339.5397454596267,-336.25100914175783,0.8814022949456689,10
18_84,ES,550.0,-339.0025648610083,-339.5397454596267,-336.25100914175783,0.021492842839815424,10
18_84,GA,550.0,-338.09573780361296,-339.5397454596267,-336.25100914175783,0.3966375645356506,10
18_84,PSO,550.0,-338.40573122521926,-339.5397454596267,-336.25100914175783,0.3507988144015024,10
18_85,DE,550.0,468.54249397938145,466.5069657681619,468.7644871197932,1.0,10
18_85,ES,550.0,467.15590633302014,466.5069657681619,468.7644871197932,0.10772348221944614,10
18_85,GA,550.0,467.153048308542,466.5069657681619,468.7644871197932,0.26260148251257404,10
18_85,PSO,550.0,466.749591120579,466.5069657681619,468.7644871197932,0.026802839464141318,10
18_86,DE,550.0,82.68557639461294,81.10164292683207,82.81001897428267,1.0,10
18_86,ES,550.0,81.94697249089563,81.10164292683207,82.81001897428267,0.36810099424787346,10
18_86,GA,550.0,82.28498924344208,81.10164292683207,82.81001897428267,0.5489437983829273,10
18_86,PSO,550.0,81.26801405202787,81.10164292683207,82.81001897428267,0.0,10
18_87,DE,550.0,50.36870044356641,49.756728365221306,51.67677589154919,0.6559676434274924,10
18_87,ES,550.0,50.01052300017691,49.756728365221306,51.67677589154919,0.19426369073438546,10
18_87,GA,550.0,49.88993520107813,49.756728365221306,51.67677589154919,0.11947628522461225,10
18_87,PSO,550.0,51.31028084910904,49.756728365221306,51.67677589154919,1.0,10
18_88,DE,550.0,113.48588008415214,111.3706388080451,113.84947223902421,1.0,10
18_88,ES,550.0,111.75549383065118,111.3706388080451,113.84947223902421,0.13902438714489967,10
18_88,GA,550.0,112.39886585956658,111.3706388080451,113.84947223902421,0.5730673897838309,10
18_88,PSO,550.0,111.3706388080451,111.3706388080451,113.84947223902421,0.0,10
18_89,DE,550.0,-16.712874020032324,-18.653272693217545,-16.711659080716622,1.0,10
18_89,ES,550.0,-18.117069433687924,-18.653272693217545,-16.711659080716622,0.3193511639320625,10
18_89,GA,550.0,-18.119181804422865,-18.653272693217545,-16.711659080716622,0.4454923154084502,10
18_89,PSO,550.0,-18.3347119421953,-18.653272693217545,-16.711659080716622,0.0,10
18_9,DE,550.0,2.090738203371825,0.5589491445480277,2.3001213719436793,1.0,10
18_9,ES,550.0,1.1941342117192222,0.5589491445480277,2.3001213719436793,0.3894075551677536,10
18_9,GA,550.0,0.9245064890310833,0.5589491445480277,2.3001213719436793,0.0,10
18_9,PSO,550.0,0.9448491352033852,0.5589491445480277,2.3001213719436793,0.26722241193931306,10
18_90,DE,550.0,-158.92007017885987,-160.89427971969582,-158.50950961069998,0.5806479532180401,10
18_90,ES,550.0,-160.6149786104064,-160.89427971969582,-158.50950961069998,0.022726182070353772,10
18_90,GA,550.0,-160.10490998517952,-160.89427971969582,-158.50950961069998,0.27467549539061376,10
18_90,PSO,550.0,-159.02670531387355,-160.89427971969582,-158.50950961069998,0.812266950819169,10
18_91,DE,550.0,172.92319095522328,170.77241743448477,173.36992821361423,1.0,10
18_91,ES,550.0,171.59262629522868,170.77241743448477,173.36992821361423,0.09284988396197649,10
18_91,GA,550.0,172.3465724879373,170.77241743448477,173.36992821361423,0.5114346598328171,10
18_91,PSO,550.0,171.3270400204211,170.77241743448477,173.36992821361423,0.06825185991950937,10
18_92,DE,550.0,120.98463274895151,119.24567586871572,121.2591572133951,1.0,10
18_92,ES,550.0,119.6160793193137,119.24567586871572,121.2591572133951,0.10055009230432299,10
18_92,GA,550.0,119.79173232683192,119.24567586871572,121.2591572133951,0.37143534728642097,10
18_92,PSO,550.0,119.4268318848637,119.24567586871572,121.2591572133951,0.07758292723521255,10
18_93,DE,550.0,-176.88513615638968,-178.41745113762488,-175.88986115822058,1.0,10
18_93,ES,550.0,-178.04593176665037,-178.41745113762488,-175.88986115822058,0.11967083502679958,10
18_93,GA,550.0,-178.17877630361536,-178.41745113762488,-175.88986115822058,0.38834609340671256,10
18_93,PSO,550.0,-178.01861766328472,-178.41745113762488,-175.88986115822058,0.2289096820588591,10
18_94,DE,550.0,-576.148073043686,-577.62046017478,-574.842299825501,0.5666975991906559,10
18_94,ES,550.0,-577.4319717306712,-577.62046017478,-574.842299825501,0.01158207343264967,10
18_94,GA,550.0,-576.8547444164875,-577.62046017478,-574.842299825501,0.21971005462798332,10
18_94,PSO,550.0,-577.0460503169511,-577.62046017478,-574.842299825501,0.3566748895156482,10
18_95,DE,550.0,1002.8538928587557,1000.6588977473464,1003.2749654965398,1.0,10
18_95,ES,550.0,1000.9799053439572,1000.6588977473464,1003.2749654965398,0.030341084135093045,10
18_95,GA,550.0,1001.0440892651329,1000.6588977473464,1003.2749654965398,0.07429546797610229,10
18_95,PSO,550.0,1001.4037210548589,1000.6588977473464,1003.2749654965398,0.2913100682196624,10
18_96,DE,550.0,-30.771470128901733,-33.63845767792496,-30.771470128901733,1.0,10
18_96,ES,550.0,-32.73444426462453,-33.63845767792496,-30.771470128901733,0.10299129243179031,10
18_96,GA,550.0,-32.78345447115433,-33.63845767792496,-30.771470128901733,0.20840729356791363,10
18_96,PSO,550.0,-32.968848492891546,-33.63845767792496,-30.771470128901733,0.22904874561353544,10
18_97,DE,550.0,1002.0767232060393,1000.9221224272055,1002.3371370449793,1.0,10
18_97,ES,550.0,1001.2245143287737,1000.9221224272055,1002.3371370449793,0.14659040494377612,10
18_97,GA,550.0,1001.5439501956778,1000.9221224272055,1002.3371370449793,0.5480770987085803,10
18_97,PSO,550.0,1001.2440252296424,1000.9221224272055,1002.3371370449793,0.12640177219205148,10
18_98,DE,550.0,-167.57711646942425,-169.36271144557548,-166.28558100362648,1.0,10
18_98,ES,550.0,-169.36271144557548,-169.36271144557548,-166.28558100362648,0.0,10
18_98,GA,550.0,-168.58345713027336,-169.36271144557548,-166.28558100362648,0.42449311173078,10
18_98,PSO,550.0,-168.40233834345196,-169.36271144557548,-166.28558100362648,0.5460322303526375,10
18_99,DE,550.0,29.07523432558083,26.447572680752224,29.07523432558083,1.0,10
18_99,ES,550.0,27.161108309146563,26.447572680752224,29.07523432558083,0.11437251082518626,10
18_99,GA,550.0,27.239197105437384,26.447572680752224,29.07523432558083,0.32666313946646697,10
18_99,PSO,550.0,26.940468662577988,26.447572680752224,29.07523432558083,0.012207186379961927,10
19_1,DE,550.0,-101.99173086584796,-102.33849583423526,-101.55633100931993,0.5756184032383392,10
19_1,ES,550.0,-102.26632147409036,-102.33849583423526,-101.55633100931993,0.035583460239900985,10
19_1,GA,550.0,-101.85364516222634,-102.33849583423526,-101.55633100931993,0.9957996556124257,10
19_1,PSO,550.0,-102.18640691787647,-102.33849583423526,-101.55633100931993,0.17897710641221548,10
19_10,DE,550.0,273.489261250094,272.96766442372905,273.8806708993138,0.48782582856249906,10
19_10,ES,550.0,273.01089506834967,272.96766442372905,273.8806708993138,0.18929946822329802,10
19_10,GA,550.0,273.5212644147509,272.96766442372905,273.8806708993138,1.0,10
19_10,PSO,550.0,273.3203172168787,272.96766442372905,273.8806708993138,0.14923629023968554,10
19_100,DE,550.0,-488.93984362609353,-489.42131193373655,-488.72799416891036,1.0,10
19_100,ES,550.0,-489.37289132970614,-489.42131193373655,-488.72799416891036,0.08726886125012731,10
19_100,GA,550.0,-489.30832330755237,-489.42131193373655,-488.72799416891036,0.1780270421122809,10
19_100,PSO,550.0,-489.2229684741687,-489.42131193373655,-488.72799416891036,0.3523376734305652,10
19_11,DE,550.0,-2.705133498802302,-3.185360755272055,-2.42778498439564,0.6156061377389497,10
19_11,ES,550.0,-3.0891259289326665,-3.185360755272055,-2.42778498439564,0.09149909570519218,10
19_11,GA,550.0,-2.842412660177523,-3.185360755272055,-2.42778498439564,0.7560412943625883,10
19_11,PSO,550.0,-3.0204855304114497,-3.185360755272055,-2.42778498439564,0.07518308721007455,10
19_12,DE,550.0,-184.29221644806455,-185.07135176634813,-184.27665244074203,1.0,10
19_12,ES,550.0,-184.9051160487545,-185.07135176634813,-184.27665244074203,0.1853933753967559,10
19_12,GA,550.0,-184.8986966853265,-185.07135176634813,-184.27665244074203,0.2334178803488759,10
19_12,PSO,550.0,-184.9548204551278,-185.07135176634813,-184.27665244074203,0.015128020884905861,10
19_13,DE,550.0,102.03074733551901,101.5082871395758,102.14855155297613,1.0,10
19_13,ES,550.0,101.55731232159019,101.5082871395758,102.14855155297613,0.046550389841411334,10
19_13,GA,550.0,101.74546406964751,101.5082871395758,102.14855155297613,0.13698092476642626,10
19_13,PSO,550.0,101.57837053896384,101.5082871395758,102.14855155297613,0.10522683680508613,10
19_14,DE,550.0,-1.9294626018507368,-2.2205691030801527,-1.6867264895202543,0.6642860645631623,10
19_14,ES,550.0,-2.1720968156478078,-2.2205691030801527,-1.6867264895202543,0.12353361974592998,10
19_14,GA,550.0,-2.0806755398242722,-2.2205691030801527,-1.6867264895202543,0.29384423132882687,10
19_14,PSO,550.0,-2.063890115569395,-2.2205691030801527,-1.6867264895202543,0.31350773353946365,10
